"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"b[185] 11432",-0.233468508212122,-0.233549,-0.241582740548558,1000008,0.95,-0.50248,0.0388158,NA,NA,NA,NA,NA,NA,NA
"b[186] 11433",-0.242969068005381,-0.243191,-0.247489880857976,1002662.9,0.95,-0.425911,-0.0595785,NA,NA,NA,NA,NA,NA,NA
"b[187] 11434",-0.256216299629073,-0.256309,-0.258134971097794,993106,0.95,-0.356191,-0.157062,NA,NA,NA,NA,NA,NA,NA
"b[188] 11435",-0.218863011822642,-0.218182,-0.217141195124673,1001970.2,0.95,-0.388773,-0.0505365,NA,NA,NA,NA,NA,NA,NA
"b[189] 11436",-0.317081568823997,-0.317167,-0.31776021797158,1002968.1,0.95,-0.516617,-0.118643,NA,NA,NA,NA,NA,NA,NA
"b[190] 11439",-0.474585089195034,-0.478964,-0.495301222679693,1004773.2,0.95,-0.875145,-0.0642405,NA,NA,NA,NA,NA,NA,NA
"b[191] 11691",0.0603734672735737,0.06051005,0.0471282597574985,995411.8,0.95,-0.242829,0.369778,NA,NA,NA,NA,NA,NA,NA
"b[192] 11692",0.108144630947766,0.108418,0.105268972116607,1000008,0.95,-0.0528462,0.269755,NA,NA,NA,NA,NA,NA,NA
"b[193] 11693",-0.0325178787408208,-0.03207655,-0.0311780074372258,1000008,0.95,-0.206804,0.140904,NA,NA,NA,NA,NA,NA,NA
"b[194] 11694",0.10537838012673,0.1094095,0.112861867457541,993547,0.95,-0.330066,0.531423,NA,NA,NA,NA,NA,NA,NA
"b[195] 35055",0.416875910348782,0.4164045,0.409168059211367,1000008,0.95,-0.00896765,0.838171,NA,NA,NA,NA,NA,NA,NA
"b[196] 43023",0.298094426984203,0.295146,0.291275858421307,1000008,0.95,-0.145137,0.741014,NA,NA,NA,NA,NA,NA,NA
"b[197] 43040",0.470836313769304,0.471926,0.481158266107128,1000008,0.95,0.0466215,0.895465,NA,NA,NA,NA,NA,NA,NA
"b[198] 45678",0.07735140736893,0.0804676,0.0864768098286559,988897.6,0.95,-0.313171,0.459623,NA,NA,NA,NA,NA,NA,NA
"b[199] 55075",0.348696966325768,0.346754,0.349420335676922,1003172,0.95,-0.0770936,0.78347,NA,NA,NA,NA,NA,NA,NA
"aMet",0.468190950709394,0.468185,0.468282805194448,997813,0.95,0.45517,0.481162,NA,NA,NA,NA,NA,NA,NA
"aSigma",0.251283589428285,0.250566,0.25022430844607,977941,0.95,0.219761,0.283545,NA,NA,NA,NA,NA,NA,NA
"ySigma[1] 07093",0.444855125674995,0.442128,0.435384171860515,990809.7,0.95,0.339118,0.553197,NA,NA,NA,NA,NA,NA,NA
"ySigma[2] 07601",0.426180995576035,0.4238735,0.421057262635041,993086.3,0.95,0.319821,0.536971,NA,NA,NA,NA,NA,NA,NA
"ySigma[3] 10001",0.475527511476908,0.474295,0.472132210506734,980765,0.95,0.415728,0.537422,NA,NA,NA,NA,NA,NA,NA
"ySigma[4] 10002",0.437818013247894,0.437321,0.437136705957192,995488.7,0.95,0.401417,0.474525,NA,NA,NA,NA,NA,NA,NA
"ySigma[5] 10003",0.465336396017832,0.464748,0.463425103641561,983758,0.95,0.42438,0.507227,NA,NA,NA,NA,NA,NA,NA
"ySigma[6] 10004",0.470022961595307,0.467415,0.460982494667593,975009.9,0.95,0.380359,0.565861,NA,NA,NA,NA,NA,NA,NA
"ySigma[7] 10005",0.483849011861905,0.481364,0.479466676766742,962636.3,0.95,0.396404,0.575551,NA,NA,NA,NA,NA,NA,NA
"ySigma[8] 10006",0.48400536995204,0.481095,0.474046429184882,950357.6,0.95,0.388691,0.583824,NA,NA,NA,NA,NA,NA,NA
"ySigma[9] 10007",0.485455506412949,0.482899,0.480030997441849,945647.3,0.95,0.397291,0.577729,NA,NA,NA,NA,NA,NA,NA
"ySigma[10] 10009",0.43023955627055,0.429752,0.428826664670369,993082.9,0.95,0.395367,0.465916,NA,NA,NA,NA,NA,NA,NA
"ySigma[11] 10010",0.48439602993876,0.482943,0.480032152789146,973944.4,0.95,0.420085,0.550534,NA,NA,NA,NA,NA,NA,NA
"ySigma[12] 10011",0.469617057960536,0.468891,0.466422255889675,981851.5,0.95,0.425343,0.515442,NA,NA,NA,NA,NA,NA,NA
"ySigma[13] 10012",0.443818424124607,0.443101,0.440332521609494,989999.4,0.95,0.399819,0.489639,NA,NA,NA,NA,NA,NA,NA
"ySigma[14] 10013",0.511194456793346,0.50986,0.506399435512981,957766.9,0.95,0.447813,0.578137,NA,NA,NA,NA,NA,NA,NA
"ySigma[15] 10014",0.455363730197158,0.454542,0.453754941536498,986924.7,0.95,0.406826,0.505452,NA,NA,NA,NA,NA,NA,NA
"ySigma[16] 10016",0.445412135691914,0.444792,0.442556113990951,989278.9,0.95,0.403937,0.487322,NA,NA,NA,NA,NA,NA,NA
"ySigma[17] 10017",0.432599445916433,0.431069,0.428139992544412,994461.4,0.95,0.364432,0.502798,NA,NA,NA,NA,NA,NA,NA
"ySigma[18] 10018",0.436367780802754,0.435029,0.43355876397485,991062.6,0.95,0.374354,0.500593,NA,NA,NA,NA,NA,NA,NA
"ySigma[19] 10019",0.476235093127255,0.475515,0.474028877467697,987722.4,0.95,0.431147,0.521473,NA,NA,NA,NA,NA,NA,NA
"ySigma[20] 10020",0.402608484090127,0.400738,0.395827520915513,979808.8,0.95,0.302373,0.506543,NA,NA,NA,NA,NA,NA,NA
"ySigma[21] 10021",0.336976311938504,0.335884,0.335179490705104,936290.3,0.95,0.283818,0.392164,NA,NA,NA,NA,NA,NA,NA
"ySigma[22] 10022",0.505171603526172,0.503491,0.501827008308462,959047.6,0.95,0.434006,0.578431,NA,NA,NA,NA,NA,NA,NA
"ySigma[23] 10023",0.494186596654227,0.492889,0.4928585619191,955658.8,0.95,0.430681,0.560507,NA,NA,NA,NA,NA,NA,NA
"ySigma[24] 10024",0.410746186446508,0.4099255,0.409845353520949,993337.7,0.95,0.363626,0.459667,NA,NA,NA,NA,NA,NA,NA
"ySigma[25] 10025",0.49701132250242,0.496402,0.494745967641729,976690.4,0.95,0.456055,0.53936,NA,NA,NA,NA,NA,NA,NA
"ySigma[26] 10026",0.387557706553348,0.386765,0.383422957732006,994714.4,0.95,0.34333,0.433375,NA,NA,NA,NA,NA,NA,NA
