"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ySigma[48] Crown Heights",0.419546286022712,0.419214,0.419325485679248,994380,0.95,0.39105,0.448593,NA,NA,NA,NA,NA,NA,NA
"ySigma[49] Cypress Hills",0.380966605706154,0.379132,0.374254104568141,979516.4,0.95,0.304478,0.460003,NA,NA,NA,NA,NA,NA,NA
"ySigma[50] Ditmars Steinway",0.39344320748434,0.392139,0.389469443365411,991163.7,0.95,0.336165,0.452974,NA,NA,NA,NA,NA,NA,NA
"ySigma[51] Douglaston",0.426455168246654,0.423798,0.420664636989619,993843.8,0.95,0.312545,0.544538,NA,NA,NA,NA,NA,NA,NA
"ySigma[52] Downtown Brooklyn",0.423123612575099,0.420741,0.41797337509267,995694.6,0.95,0.336146,0.514052,NA,NA,NA,NA,NA,NA,NA
"ySigma[53] DUMBO",0.399835972266222,0.397633,0.394521186898031,987458.4,0.95,0.303261,0.499152,NA,NA,NA,NA,NA,NA,NA
"ySigma[54] Dyker Heights",0.425016770317837,0.42228,0.417066456679637,993135.4,0.95,0.315391,0.539132,NA,NA,NA,NA,NA,NA,NA
"ySigma[55] East Elmhurst",0.361055565691474,0.359354,0.357458998866977,961087.9,0.95,0.290239,0.434073,NA,NA,NA,NA,NA,NA,NA
"ySigma[56] East Flatbush",0.403221068270454,0.4022145,0.40101258105702,993786.1,0.95,0.35443,0.453422,NA,NA,NA,NA,NA,NA,NA
"ySigma[57] East Harlem",0.445684045666635,0.445164,0.444718559916698,994496.8,0.95,0.408655,0.483247,NA,NA,NA,NA,NA,NA,NA
"ySigma[58] East New York",0.400162867116063,0.398665,0.394992102931398,996182.3,0.95,0.337747,0.465135,NA,NA,NA,NA,NA,NA,NA
"ySigma[59] East Village",0.431144861911105,0.430863,0.431766626264549,994089.7,0.95,0.402699,0.460543,NA,NA,NA,NA,NA,NA,NA
"ySigma[60] Eastchester",0.400877449318405,0.398772,0.394550518314488,987480.6,0.95,0.28988,0.514611,NA,NA,NA,NA,NA,NA,NA
"ySigma[61] Edenwald",0.387833826520388,0.385954,0.382955064302817,965696.4,0.95,0.281829,0.495903,NA,NA,NA,NA,NA,NA,NA
"ySigma[62] Edgemere",0.431929268896849,0.429053,0.42055761146211,993820.1,0.95,0.322064,0.545831,NA,NA,NA,NA,NA,NA,NA
"ySigma[63] Elmhurst",0.442628714691282,0.441058,0.437616049016299,998061.6,0.95,0.37629,0.511875,NA,NA,NA,NA,NA,NA,NA
"ySigma[64] Eltingville",0.446714793848649,0.443572,0.435346180304608,982855.5,0.95,0.335857,0.564287,NA,NA,NA,NA,NA,NA,NA
"ySigma[65] Emerson Hill",0.418187634108927,0.415669,0.408525331481287,993093.5,0.95,0.306065,0.533764,NA,NA,NA,NA,NA,NA,NA
"ySigma[66] Far Rockaway",0.467848185851513,0.464428,0.455069059577977,964522.5,0.95,0.358681,0.584609,NA,NA,NA,NA,NA,NA,NA
"ySigma[67] Fieldston",0.428006985152119,0.425244,0.42108858718957,994551.1,0.95,0.319637,0.543915,NA,NA,NA,NA,NA,NA,NA
"ySigma[68] Financial District",0.477340793933649,0.4758035,0.472669386975008,974667.2,0.95,0.412059,0.5468,NA,NA,NA,NA,NA,NA,NA
"ySigma[69] Flatbush",0.394349685793514,0.393654,0.392111077459071,993003.9,0.95,0.353091,0.436586,NA,NA,NA,NA,NA,NA,NA
"ySigma[70] Flatiron District",0.424142026374789,0.42176,0.416178367692874,989061.1,0.95,0.336293,0.516972,NA,NA,NA,NA,NA,NA,NA
"ySigma[71] Flatlands",0.393197908002736,0.391003,0.386142284605234,974676,0.95,0.303557,0.485039,NA,NA,NA,NA,NA,NA,NA
"ySigma[72] Flushing",0.41025726120991,0.409276,0.405854909710778,1000008,0.95,0.36049,0.461489,NA,NA,NA,NA,NA,NA,NA
"ySigma[73] Fordham",0.465607616057072,0.462441,0.455723082654397,976516.6,0.95,0.362493,0.572906,NA,NA,NA,NA,NA,NA,NA
"ySigma[74] Forest Hills",0.462558814653483,0.460348,0.459370284133823,977176,0.95,0.379909,0.548931,NA,NA,NA,NA,NA,NA,NA
"ySigma[75] Fort Greene",0.409630069104447,0.408742,0.407176283033006,995376.1,0.95,0.361786,0.457764,NA,NA,NA,NA,NA,NA,NA
"ySigma[76] Fort Hamilton",0.390398366508068,0.388318,0.383027650185749,980456.3,0.95,0.29968,0.485522,NA,NA,NA,NA,NA,NA,NA
"ySigma[77] Fort Wadsworth",0.426281915087679,0.4235675,0.416947842399174,988566.4,0.95,0.311653,0.543595,NA,NA,NA,NA,NA,NA,NA
"ySigma[78] Fresh Meadows",0.440131902872777,0.437246,0.434542016467994,985674.2,0.95,0.336533,0.550657,NA,NA,NA,NA,NA,NA,NA
"ySigma[79] Glendale",0.391780354178167,0.389594,0.385211077032725,980821.4,0.95,0.294779,0.491282,NA,NA,NA,NA,NA,NA,NA
"ySigma[80] Gowanus",0.436374649232806,0.434944,0.432841729546597,994706.5,0.95,0.372836,0.502844,NA,NA,NA,NA,NA,NA,NA
"ySigma[81] Gramercy",0.466276043321653,0.464713,0.461402137228856,981782.7,0.95,0.40024,0.535311,NA,NA,NA,NA,NA,NA,NA
"ySigma[82] Grant City",0.431468325359397,0.4286055,0.422668110196424,987033.3,0.95,0.323638,0.545349,NA,NA,NA,NA,NA,NA,NA
"ySigma[83] Gravesend",0.403989273667811,0.401861,0.39461379619081,992365.1,0.95,0.319392,0.492656,NA,NA,NA,NA,NA,NA,NA
"ySigma[84] Great Kills",0.413373005076959,0.410909,0.407404574489017,992125,0.95,0.302242,0.527308,NA,NA,NA,NA,NA,NA,NA
"ySigma[85] Greenpoint",0.485651712244302,0.485091,0.483143112269124,987695.7,0.95,0.447255,0.524585,NA,NA,NA,NA,NA,NA,NA
"ySigma[86] Greenwich Village",0.459027391694866,0.457835,0.457266674648524,986700.5,0.95,0.399886,0.519895,NA,NA,NA,NA,NA,NA,NA
"ySigma[87] Grymes Hill",0.427914444361445,0.425057,0.418442241117921,991726.5,0.95,0.318845,0.541426,NA,NA,NA,NA,NA,NA,NA
"ySigma[88] Harlem",0.455302404725762,0.45509,0.454909626028193,979991.9,0.95,0.430535,0.480409,NA,NA,NA,NA,NA,NA,NA
"ySigma[89] Hell's Kitchen",0.461682508330933,0.461201,0.460586759597078,1000008,0.95,0.426681,0.497187,NA,NA,NA,NA,NA,NA,NA
"ySigma[90] Highbridge",0.409534310106519,0.4071475,0.403221724670631,988721,0.95,0.297881,0.52453,NA,NA,NA,NA,NA,NA,NA
"ySigma[91] Hollis",0.41125666379369,0.4088485,0.405873897146794,991953.5,0.95,0.306919,0.519241,NA,NA,NA,NA,NA,NA,NA
"ySigma[92] Holliswood",0.415180301352589,0.412667,0.405081005051918,991123.3,0.95,0.302487,0.532203,NA,NA,NA,NA,NA,NA,NA
"ySigma[93] Howard Beach",0.407477394518844,0.40517,0.401527446734054,988157.4,0.95,0.298451,0.519297,NA,NA,NA,NA,NA,NA,NA
"ySigma[94] Howland Hook",0.421906737930097,0.4192805,0.41688151967525,992135.2,0.95,0.307133,0.538914,NA,NA,NA,NA,NA,NA,NA
"ySigma[95] Huguenot",0.436397393665851,0.433355,0.428056991465415,991264.9,0.95,0.322791,0.555414,NA,NA,NA,NA,NA,NA,NA
"ySigma[96] Hunts Point",0.36593496872025,0.364439,0.359448677372272,922292.1,0.95,0.259168,0.475361,NA,NA,NA,NA,NA,NA,NA
"ySigma[97] Inwood",0.3958176750416,0.394309,0.389193417278609,981912.3,0.95,0.33318,0.46094,NA,NA,NA,NA,NA,NA,NA
"ySigma[98] Jackson Heights",0.423810081495348,0.422172,0.41900411222428,1000008,0.95,0.356632,0.493945,NA,NA,NA,NA,NA,NA,NA
"ySigma[99] Jamaica",0.424383621991024,0.422941,0.419621125003339,995011,0.95,0.360702,0.491093,NA,NA,NA,NA,NA,NA,NA
"ySigma[100] Jamaica Estates",0.46116689871681,0.457876,0.446193325271289,976142.8,0.95,0.355654,0.571553,NA,NA,NA,NA,NA,NA,NA
"ySigma[101] Kensington",0.399357835626315,0.397719,0.396563179197622,991828.8,0.95,0.332025,0.469945,NA,NA,NA,NA,NA,NA,NA
"ySigma[102] Kew Gardens",0.429158377974976,0.4264285,0.422343047482715,988873.3,0.95,0.33015,0.532075,NA,NA,NA,NA,NA,NA,NA
"ySigma[103] Kew Gardens Hills",0.439681702814377,0.436923,0.43322225995537,994765.3,0.95,0.34289,0.53992,NA,NA,NA,NA,NA,NA,NA
"ySigma[104] Kingsbridge",0.39901767374661,0.396803,0.390890813344477,987599.7,0.95,0.309346,0.489373,NA,NA,NA,NA,NA,NA,NA
"ySigma[105] Kips Bay",0.465757842617259,0.464586,0.46168848813966,983749.3,0.95,0.408382,0.525538,NA,NA,NA,NA,NA,NA,NA
"ySigma[106] Laurelton",0.441759991581067,0.438825,0.431120036782101,992036.6,0.95,0.337404,0.551097,NA,NA,NA,NA,NA,NA,NA
"ySigma[107] Lighthouse Hill",0.439480314072487,0.436478,0.432519758299381,991348.2,0.95,0.325404,0.558378,NA,NA,NA,NA,NA,NA,NA
"ySigma[108] Little Italy",0.428174465878273,0.425711,0.420585503504687,1000008,0.95,0.33442,0.527293,NA,NA,NA,NA,NA,NA,NA
"ySigma[109] Little Neck",0.437792361435109,0.434846,0.428778317417306,991641,0.95,0.323935,0.557089,NA,NA,NA,NA,NA,NA,NA
"ySigma[110] Long Island City",0.429778805545556,0.428735,0.42775553277533,991126.1,0.95,0.37757,0.483777,NA,NA,NA,NA,NA,NA,NA
"ySigma[111] Longwood",0.4469398999468,0.444281,0.439995296348124,978183,0.95,0.354644,0.542865,NA,NA,NA,NA,NA,NA,NA
"ySigma[112] Lower East Side",0.446901024612803,0.446229,0.445790434872657,993584,0.95,0.405121,0.490576,NA,NA,NA,NA,NA,NA,NA
"ySigma[113] Manhattan Beach",0.426643899353805,0.423933,0.41948654444207,994396.7,0.95,0.316794,0.538911,NA,NA,NA,NA,NA,NA,NA
"ySigma[114] Marble Hill",0.424339186962504,0.421553,0.416424028413868,993818,0.95,0.315536,0.538941,NA,NA,NA,NA,NA,NA,NA
