"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"b[201] Willowbrook",-0.111303029632834,-0.1153695,-0.123996582450009,985018.3,0.95,-0.657189,0.443262,NA,NA,NA,NA,NA,NA,NA
"b[202] Windsor Terrace",0.150140023332229,0.150176,0.146546465853734,913799.8,0.95,0.0383212,0.263151,NA,NA,NA,NA,NA,NA,NA
"b[203] Woodhaven",-0.403388658991828,-0.403944,-0.406273463933497,946768.4,0.95,-0.539403,-0.264521,NA,NA,NA,NA,NA,NA,NA
"b[204] Woodlawn",-0.791773497275505,-0.7994705,-0.803502814664606,1000008,0.95,-1.1959,-0.374598,NA,NA,NA,NA,NA,NA,NA
"b[205] Woodside",-0.549112478557171,-0.548657,-0.550390709988513,944374.3,0.95,-0.691251,-0.407369,NA,NA,NA,NA,NA,NA,NA
"aMet",0.463412887918897,0.463414,0.463252786360792,996707.5,0.95,0.450377,0.476462,NA,NA,NA,NA,NA,NA,NA
"aSigma",0.3660496999444,0.365178,0.362637608219859,938950.3,0.95,0.325048,0.408113,NA,NA,NA,NA,NA,NA,NA
"ySigma[1] Allerton",0.414949066452468,0.412519,0.406286193185517,993102.5,0.95,0.32211,0.513646,NA,NA,NA,NA,NA,NA,NA
"ySigma[2] Arden Heights",0.419660929080567,0.41705,0.408463546156969,992978.1,0.95,0.304766,0.537657,NA,NA,NA,NA,NA,NA,NA
"ySigma[3] Arrochar",0.421090980169159,0.41841,0.413879838934979,994599.1,0.95,0.312046,0.535059,NA,NA,NA,NA,NA,NA,NA
"ySigma[4] Arverne",0.427629668304654,0.4254,0.423457221532083,995714.7,0.95,0.344738,0.514168,NA,NA,NA,NA,NA,NA,NA
"ySigma[5] Astoria",0.430125641663867,0.4295,0.428709487345845,994904.7,0.95,0.390118,0.470728,NA,NA,NA,NA,NA,NA,NA
"ySigma[6] Bath Beach",0.413660666564667,0.411153,0.410316346646932,994116.7,0.95,0.307367,0.523407,NA,NA,NA,NA,NA,NA,NA
"ySigma[7] Battery Park City",0.451538304163567,0.449023,0.440837097029245,983602.8,0.95,0.36276,0.544543,NA,NA,NA,NA,NA,NA,NA
"ySigma[8] Bay Ridge",0.502124231978144,0.499328,0.495911519353796,936993,0.95,0.409214,0.600043,NA,NA,NA,NA,NA,NA,NA
"ySigma[9] Bay Terrace",0.412923269780842,0.410397,0.403901615872998,991822.1,0.95,0.304239,0.527487,NA,NA,NA,NA,NA,NA,NA
"ySigma[10] Bay Terrace, Staten Island",0.420889522053824,0.418237,0.41571449881761,994111.1,0.95,0.305839,0.53929,NA,NA,NA,NA,NA,NA,NA
"ySigma[11] Baychester",0.406656539274686,0.404391,0.401185662328661,991592.8,0.95,0.295052,0.520389,NA,NA,NA,NA,NA,NA,NA
"ySigma[12] Bayside",0.463588962577299,0.460427,0.457032226015349,971547,0.95,0.362751,0.571286,NA,NA,NA,NA,NA,NA,NA
"ySigma[13] Bayswater",0.46280134006228,0.4592995,0.452979467483928,970427.4,0.95,0.350705,0.582486,NA,NA,NA,NA,NA,NA,NA
"ySigma[14] Bedford-Stuyvesant",0.434270832313342,0.434085,0.43325724459748,991982.1,0.95,0.413533,0.455387,NA,NA,NA,NA,NA,NA,NA
"ySigma[15] Belle Harbor",0.423504554820561,0.420883,0.418895360263592,993341.8,0.95,0.309395,0.543097,NA,NA,NA,NA,NA,NA,NA
"ySigma[16] Bellerose",0.416928190162479,0.414433,0.414110948460639,987120.4,0.95,0.303441,0.533251,NA,NA,NA,NA,NA,NA,NA
"ySigma[17] Belmont",0.420067884407925,0.417485,0.411731014258861,992822.2,0.95,0.305706,0.538973,NA,NA,NA,NA,NA,NA,NA
"ySigma[18] Bensonhurst",0.416618174111607,0.414478,0.411300184253725,991453.9,0.95,0.333949,0.502998,NA,NA,NA,NA,NA,NA,NA
"ySigma[19] Bergen Beach",0.41309323377513,0.41072,0.409641251572205,993430.7,0.95,0.29931,0.530497,NA,NA,NA,NA,NA,NA,NA
"ySigma[20] Boerum Hill",0.389885807696538,0.388265,0.385228012005948,990519.9,0.95,0.321365,0.459806,NA,NA,NA,NA,NA,NA,NA
"ySigma[21] Borough Park",0.362012388003896,0.36026,0.356825437517472,942254,0.95,0.283778,0.442451,NA,NA,NA,NA,NA,NA,NA
"ySigma[22] Briarwood",0.382246401904785,0.380169,0.377833486413438,968886.2,0.95,0.28338,0.484859,NA,NA,NA,NA,NA,NA,NA
"ySigma[23] Brighton Beach",0.43096109628123,0.428277,0.424371726939771,996593.2,0.95,0.335227,0.530612,NA,NA,NA,NA,NA,NA,NA
"ySigma[24] Bronxdale",0.399512828350373,0.3972035,0.392028020600312,980787.3,0.95,0.297349,0.506697,NA,NA,NA,NA,NA,NA,NA
"ySigma[25] Brooklyn Heights",0.403406451699386,0.401539,0.395653923339965,988340.5,0.95,0.326016,0.483981,NA,NA,NA,NA,NA,NA,NA
"ySigma[26] Brownsville",0.374571374972,0.372564,0.366972262657597,966993.9,0.95,0.292567,0.460177,NA,NA,NA,NA,NA,NA,NA
"ySigma[27] Bushwick",0.384380832735338,0.384142,0.383754026013451,995173.7,0.95,0.361163,0.408256,NA,NA,NA,NA,NA,NA,NA
"ySigma[28] Cambria Heights",0.427782797563619,0.4249555,0.418907528623299,991011.7,0.95,0.326096,0.532678,NA,NA,NA,NA,NA,NA,NA
"ySigma[29] Canarsie",0.383111570656435,0.381509,0.378641708709335,987114.4,0.95,0.31704,0.452821,NA,NA,NA,NA,NA,NA,NA
"ySigma[30] Carroll Gardens",0.37093562124203,0.369799,0.369146884942261,981992.7,0.95,0.316267,0.427481,NA,NA,NA,NA,NA,NA,NA
"ySigma[31] Castleton Corners",0.447493578505372,0.444215,0.442070537708304,986840.6,0.95,0.335133,0.566639,NA,NA,NA,NA,NA,NA,NA
"ySigma[32] Chelsea",0.483362056575547,0.482706,0.481241418271545,987313.9,0.95,0.44118,0.527203,NA,NA,NA,NA,NA,NA,NA
"ySigma[33] Chinatown",0.382020675787594,0.380831,0.377235260346686,982305.7,0.95,0.327604,0.439057,NA,NA,NA,NA,NA,NA,NA
"ySigma[34] City Island",0.409627402093783,0.4072645,0.401680285672153,987822.9,0.95,0.299786,0.523759,NA,NA,NA,NA,NA,NA,NA
"ySigma[35] Civic Center",0.445216484928121,0.442312,0.437067139448671,985943.2,0.95,0.345612,0.548862,NA,NA,NA,NA,NA,NA,NA
"ySigma[36] Claremont Village",0.45060567621759,0.447582,0.441796064468322,983250.9,0.95,0.34745,0.558642,NA,NA,NA,NA,NA,NA,NA
"ySigma[37] Clason Point",0.424601933938528,0.422094,0.417034106471644,1000008,0.95,0.326373,0.526858,NA,NA,NA,NA,NA,NA,NA
"ySigma[38] Clifton",0.406516076768386,0.404125,0.396527281479518,988958.2,0.95,0.295595,0.522078,NA,NA,NA,NA,NA,NA,NA
"ySigma[39] Clinton Hill",0.439732456372349,0.43894,0.436463093718476,1000489.2,0.95,0.395002,0.486199,NA,NA,NA,NA,NA,NA,NA
"ySigma[40] Cobble Hill",0.42785275997492,0.4257605,0.42075230856325,994781.2,0.95,0.350009,0.510388,NA,NA,NA,NA,NA,NA,NA
"ySigma[41] College Point",0.416144978163175,0.413658,0.409211037725879,989038.1,0.95,0.310852,0.526125,NA,NA,NA,NA,NA,NA,NA
"ySigma[42] Columbia St",0.403305213905289,0.400941,0.397571452501247,991643.2,0.95,0.307373,0.501486,NA,NA,NA,NA,NA,NA,NA
"ySigma[43] Concord",0.412632111348109,0.410175,0.403985041398129,992730.1,0.95,0.301201,0.528489,NA,NA,NA,NA,NA,NA,NA
"ySigma[44] Concourse",0.417412086101311,0.415048,0.409559284147635,993860.9,0.95,0.328902,0.509564,NA,NA,NA,NA,NA,NA,NA
"ySigma[45] Concourse Village",0.43311743121155,0.430263,0.427206805645642,990861.9,0.95,0.327024,0.544645,NA,NA,NA,NA,NA,NA,NA
"ySigma[46] Coney Island",0.398933199877401,0.396917,0.395773062146752,987902.8,0.95,0.286631,0.5153,NA,NA,NA,NA,NA,NA,NA
"ySigma[47] Corona",0.439941411017712,0.43721,0.432324382460206,987396.9,0.95,0.343504,0.540945,NA,NA,NA,NA,NA,NA,NA
"ySigma[48] Crown Heights",0.419600482778138,0.419266,0.418101778192575,992651.4,0.95,0.390994,0.448453,NA,NA,NA,NA,NA,NA,NA
"ySigma[49] Cypress Hills",0.379472338142295,0.377629,0.375933607775788,972596.2,0.95,0.30304,0.458519,NA,NA,NA,NA,NA,NA,NA
"ySigma[50] Ditmars Steinway",0.393333556558548,0.3920455,0.38873139284445,991820.2,0.95,0.336109,0.452828,NA,NA,NA,NA,NA,NA,NA
"ySigma[51] Douglaston",0.42217379755362,0.419517,0.416381318287976,992141.8,0.95,0.306965,0.540257,NA,NA,NA,NA,NA,NA,NA
"ySigma[52] Downtown Brooklyn",0.421063890660875,0.418772,0.413857622132208,997128.4,0.95,0.333978,0.511443,NA,NA,NA,NA,NA,NA,NA
"ySigma[53] DUMBO",0.399271504198966,0.396973,0.39235085900985,983708.7,0.95,0.303585,0.500068,NA,NA,NA,NA,NA,NA,NA
"ySigma[54] Dyker Heights",0.424194792758658,0.421408,0.417138436321969,994159.1,0.95,0.313772,0.539411,NA,NA,NA,NA,NA,NA,NA
"ySigma[55] East Elmhurst",0.360725292751658,0.359031,0.354930118633084,960920,0.95,0.290671,0.434709,NA,NA,NA,NA,NA,NA,NA
"ySigma[56] East Flatbush",0.40315340880573,0.402173,0.399906752819287,996006.6,0.95,0.354465,0.453694,NA,NA,NA,NA,NA,NA,NA
